item_id,popularity_score,interaction_count,avg_rating
945,0.013339828557443516,5,4.3
948,0.014195724284126856,6,3.9166666666666665
949,0.011722879641389756,5,3.9
950,0.014552540244483833,6,4.0
951,0.030722029405021428,11,4.454545454545454
952,0.02384999651179295,11,3.6818181818181817
953,0.12752479987466026,50,4.06
954,0.042081120605677445,16,4.25
955,0.040059947261739684,16,4.09375
965,0.022233047595739193,9,4.055555555555555
968,0.0517423653137203,24,3.6666666666666665
969,0.08346318282610982,32,4.078125
971,0.025103185981587728,10,4.1
973,0.011722879641389756,5,3.9
986,0.025466945427846707,12,3.625
990,0.007680507351255357,5,2.9
991,0.018594912534618233,10,3.3
994,0.026679657114887033,10,4.3
996,0.013339828557443516,11,2.5
999,0.018190675305604795,11,3.0454545454545454
1004,0.009701693496322555,6,3.0
1005,0.007680507351255357,8,2.1875
1006,0.009297456267309117,4,3.875
1007,0.012935591328430076,10,2.6
1009,0.014956777473497275,9,3.0555555555555554
1010,0.013339828557443513,8,3.0625
1011,0.012531354099416634,8,2.9375
1012,0.01779130972590869,9,3.4444444444444446
1013,0.020616098679685436,11,3.3181818181818183
1014,0.007680507351255357,5,2.9
1015,0.02673272631295035,17,2.9411764705882355
1016,0.007680507351255357,5,2.9
1017,0.021926066824653312,10,3.5
1018,0.006872032893228477,6,2.4166666666666665
1019,0.033955927237128945,17,3.4705882352941178
1020,0.05422085684618576,32,3.09375
1021,0.02829660603094079,25,2.4
1022,0.07483711650857172,36,3.5694444444444446
1023,0.02748813157291391,13,3.6153846153846154
1024,0.010510167954349437,5,3.6
1025,0.0489660033869666,23,3.630434782608696
1027,0.03966786351877288,25,2.96
1028,0.1460269113969933,60,3.975
1029,0.06396674983652799,32,3.40625
1030,0.021465046018533045,15,2.7666666666666666
1031,0.04288960748050073,21,3.5238095238095237
1032,0.06756091617472106,35,3.3857142857142857
1033,0.0348616785067322,16,3.5625
1034,0.004446609519147838,3,2.8333333333333335
1035,0.13394862438192554,56,3.9464285714285716
1036,0.320922181199012,117,3.8461538461538463
1037,0.03274323470475213,23,2.760869565217391
1041,0.03193474109206175,11,4.590909090909091
1042,0.07640083628354012,41,3.3048780487804876
1043,0.005659321206188158,5,2.4
1047,0.05457202591681438,29,3.3275862068965516
1049,0.03921101121430366,19,3.5526315789473686
1050,0.009297456267309117,4,3.875
1056,0.011722879641389756,7,3.0714285714285716
1057,0.028700843259954225,14,3.5357142857142856
1059,0.06876076233094913,31,3.7419354838709675
1060,0.12810584198099154,34,3.7794117647058822
1061,0.06265677049708318,29,3.6724137931034484
1064,0.01782691208672654,11,3.0
1073,0.2544586161911881,109,3.8440366972477062
1077,0.057805923748921906,26,3.75
1078,0.021424573137712316,11,3.409090909090909
1079,0.20694061243411982,64,3.9921875
1080,0.17441670254600192,73,3.8904109589041096
1081,0.021020335908698874,10,3.6
1082,0.012531354099416634,6,3.5833333333333335
1083,0.011318642412376316,6,3.3333333333333335
1084,0.0834636101446827,32,4.078125
1086,0.05784637426619823,23,4.108695652173913
1088,0.06680826602123212,33,3.4696969696969697
1089,0.41273800341262173,111,4.207207207207207
1090,0.13865336955160987,58,3.956896551724138
1091,0.025871182656860153,20,2.6
1092,0.07887781083300592,45,3.1666666666666665
1093,0.0695336693713961,35,3.4571428571428573
1094,0.08129211246986803,41,3.451219512195122
1095,0.02748813157291391,13,3.6153846153846154
1096,0.02469893743577129,10,4.05
1097,0.23465078497959913,105,3.719047619047619
1100,0.025062708198833276,18,2.7222222222222223
1101,0.14350421694560211,75,3.3666666666666667
1103,0.20930854497356055,14,4.142857142857143
1104,0.05137857377538577,18,4.527777777777778
1120,0.048508469790387164,24,3.5
1124,0.025466945427846707,12,3.625
1125,0.0497211791686531,23,3.6739130434782608
1126,0.008084744580268798,5,3.0
1127,0.1628821857345555,56,3.455357142857143
1128,0.0016169489160537595,3,1.6666666666666667
1129,0.3484571148288571,34,3.3529411764705883
1130,0.005659321206188158,4,2.75
1131,0.02748813157291391,11,4.090909090909091
1132,0.019807624221658552,8,4.0625
1135,0.02102033590869887,12,3.1666666666666665
1136,0.5941630079678097,111,4.225225225225225
1147,0.023445759349920478,10,3.9
1148,0.1266653277126996,49,4.091836734693878
1171,0.030722029405021428,16,3.375
1172,0.13506157095011537,33,4.136363636363637
1173,0.01899919710234666,11,3.1363636363636362
1175,0.235936519841638,21,3.8333333333333335
1177,0.014552540244483833,6,4.0
1178,0.07644772184578107,9,4.444444444444445
1179,0.05588286496528062,26,3.6153846153846154
1183,0.09257032544407773,42,3.7261904761904763
1184,0.01657372638955103,7,3.9285714285714284
1185,0.022233047595739193,9,4.055555555555555
1186,0.04648728133654559,22,3.6136363636363638
1187,0.010510167954349437,5,3.6
1188,0.047336197475531354,22,3.659090909090909
1189,0.02506270829070425,10,4.1
1190,0.010510167954349435,6,3.1666666666666665
1191,0.012127116870403196,6,3.5
1192,0.011318642412376316,4,4.5
1193,0.5828280841548765,108,4.185185185185185
1194,0.023041522053766073,11,3.590909090909091
1196,0.5772635197334859,173,4.234104046242774
1197,0.3577122811031942,116,4.262931034482759
1198,0.7162298068414341,156,4.262820512820513
1199,0.1843853465845958,52,4.163461538461538
1200,0.44246953716014603,109,3.9220183486238533
1201,0.43571811354458473,60,4.133333333333334
1202,0.20157423668140795,6,3.8333333333333335
1203,0.42397696364948145,48,4.072916666666667
1204,0.11076100074968254,41,4.341463414634147
1206,0.2926439021206943,98,4.040816326530612
1207,0.42114856940498213,46,4.130434782608695
1208,0.5274804698500305,93,4.241935483870968
1209,0.03840253675627679,15,4.166666666666667
1210,0.4567641556924803,160,4.13125
1211,0.08209270881333222,13,3.8846153846153846
1212,0.055420946929943045,21,4.261904761904762
1213,0.5820226850058704,105,4.266666666666667
1214,0.48531934230773877,127,3.925196850393701
1215,0.1604444519533679,45,3.988888888888889
1216,0.020211861450671994,10,3.5
1217,0.041636434588384306,15,4.433333333333334
1218,0.021424573137712316,9,3.9444444444444446
1219,0.34312117599386666,68,4.080882352941177
1220,0.165928193535205,73,3.7465753424657535
1221,0.5892956989195276,109,4.229357798165138
1222,0.4943335223912232,84,4.101190476190476
1223,0.061987403342001375,22,4.25
1224,0.044061857962464944,18,4.027777777777778
1225,0.24978802141281517,68,4.1911764705882355
1226,0.010510167954349437,5,3.6
1227,0.10545405870718394,13,3.9615384615384617
1228,0.3799369131953938,37,4.216216216216216
1230,0.22385161696584918,49,3.938775510204082
1231,0.04567880687851871,20,3.825
1232,0.06060832465152952,5,3.2
1233,0.15042414145860708,38,4.223684210526316
1234,0.4462132676065256,58,4.017241379310345
1235,0.11809486510805092,25,4.3
1237,0.033955927237128945,13,4.230769230769231
1238,0.022233047595739193,9,4.055555555555555
1240,0.32376157239024045,116,3.9008620689655173
1241,0.1431285334435792,8,3.8125
1242,0.1006954989584776,39,4.1923076923076925
1243,0.11112842852459205,15,4.033333333333333
1244,0.1301251250193604,31,4.129032258064516
1245,0.04447096336276493,17,4.235294117647059
1246,0.16088642618514987,67,3.970149253731343
1247,0.3358055077762734,65,4.084615384615384
1248,0.04284914627542462,16,4.3125
1249,0.07923049688663437,32,4.0625
1250,0.1078765118385092,42,4.166666666666667
1251,0.03197521582305242,13,4.038461538461538
1252,0.12858792355445076,48,4.3125
1253,0.05012541639766655,22,3.8181818181818183
1254,0.032743215550088633,15,3.7
1255,0.0585863709664011,5,2.7
1256,0.04935739394583341,21,3.9047619047619047
1257,0.05538050037484127,25,3.74
1258,0.31764728307992285,87,3.9885057471264367
